movie_id;movie_name;year;votes_kp;votes_imdb;votes_filmCritics;votes_await;rating_kp;rating_imdb;rating_filmCritics;movieLength;ageRating;ratingMpaa;type;genres;countries;fees_usa;videos_trailers_number;budget;actor_metric;writer_metric;director_metric;Special_effects;Production
507817;Третий лишний;2012;292560.0;632442.0;223.0;20008.0;6.709;6.9;6.4;106.0;18.0;r;movie;['комедия'];['США'];218815487;4.0;50000000.0;19888303.33057912;95166.1163643359;;[];['Universal Pictures']
77540;Джон Картер;2012;292034.0;279543.0;240.0;14638.0;6.925;6.6;5.8;132.0;12.0;pg13;movie;['фантастика', 'боевик', 'приключения'];['США'];73078100;5.0;250000000.0;26095895.479285862;5554547.4750530645;4229899.824821523;['Cinesite', 'Double Negative', 'Plowman Craven & Associates'];[]
450213;Невидимая сторона;2009;291058.0;345921.0;205.0;982.0;8.183;7.6;6.1;129.0;16.0;pg13;movie;['драма', 'спорт', 'биография'];['США'];255959475;1.0;29000000.0;5893797.263363069;86057.04723637612;29038.15904171665;['Custom Film Effects', 'Digiscope'];[]
6034;Невероятная жизнь Уолтера Митти;2013;290609.0;327472.0;200.0;10706.0;7.715;7.3;6.0;114.0;12.0;pg;movie;['комедия', 'приключения', 'фэнтези', 'драма', 'мелодрама'];['США', 'Великобритания'];58236838;2.0;90000000.0;21480505.08832318;1315321.6020612814;1452220.7809623478;['Third Floor, The'];['20th Century Fox Film Corporation', 'AMT']
512883;Как приручить дракона 2;2014;288216.0;349146.0;189.0;46089.0;7.963;7.8;7.8;105.0;0.0;pg;cartoon;['мультфильм', 'фэнтези', 'комедия', 'приключения', 'семейный'];['США', 'Индия'];177002924;4.0;145000000.0;64948636.6070668;2050529.1568674748;1414113.6680534538;[];['AMT']
844;Звёздные войны: Эпизод 2 — Атака клонов;2002;287891.0;731885.0;255.0;;7.991;6.6;6.5;142.0;12.0;pg;movie;['фантастика', 'боевик', 'фэнтези', 'приключения'];['США'];302191252;3.0;115000000.0;8252920.977188429;1540153.9821557363;919990.9097497632;['Gentle Giant Studios Inc.', 'Industrial Light & Magic (ILM)'];['NBC Universal Television']
378140;Рок-н-рольщик;2008;287852.0;259186.0;148.0;;7.833;7.2;6.0;114.0;16.0;r;movie;['криминал', 'боевик', 'триллер'];['Великобритания', 'США'];5700626;3.0;18000000.0;12635220.837674707;1842472.7652602843;1842472.7652602843;[];[]
740644;Ярость;2014;287026.0;514828.0;262.0;22086.0;7.393;7.6;6.9;134.0;16.0;r;movie;['боевик', 'драма', 'военный'];['США', 'Китай', 'Великобритания'];85817906;4.0;68000000.0;47842555.5231438;2372396.04288077;1552536.8930605445;['Sony Pictures Imageworks'];['Columbia Pictures Corporation']
893245;Основатель;2016;286714.0;161647.0;249.0;2495.0;7.569;7.2;6.9;115.0;16.0;pg13;movie;['биография', 'драма'];['США', 'Греция'];12786053;3.0;25000000.0;27385226.12639033;1084561.3103511953;1680233.2579863467;[];[]
929348;Одаренная;2017;286691.0;123602.0;180.0;3326.0;7.952;7.6;6.4;101.0;12.0;pg13;movie;['драма'];['США'];24801212;3.0;7000000.0;35834407.53180117;;5887128.491278064;[];[]
2717;Убить Билла;2003;286131.0;1144519.0;238.0;;7.68;8.2;7.7;111.0;18.0;r;movie;['боевик', 'триллер', 'драма', 'криминал'];['США', 'Япония'];70099045;4.0;30000000.0;3552625.3119908893;2778660.715793345;2391833.125482168;['K.N.B. EFX Group Inc.'];[]
81733;Гордость и предубеждение;2005;285067.0;309451.0;180.0;3.0;8.027;7.8;7.7;129.0;0.0;pg;movie;['драма', 'мелодрама'];['Великобритания', 'Франция', 'США'];38405088;3.0;28000000.0;4510936.403459336;163417.43173666613;;['Double Negative'];['Studio Canal', 'Universal Pictures']
252641;Хранители;2009;284784.0;564253.0;310.0;5.0;7.668;7.6;6.4;162.0;18.0;r;movie;['фантастика', 'боевик', 'драма', 'детектив'];['США'];107509799;1.0;130000000.0;5802881.407765935;1003949.0641761116;2349222.184576798;['Gentle Giant Studios Inc.', 'Industrial Light & Magic (ILM)', 'Lidar Services Inc.', 'Proof', 'Sony Pictures Imageworks'];['Paramount Pictures']
606646;12 лет рабства;2013;283567.0;717777.0;381.0;15190.0;7.791;8.1;8.9;133.0;16.0;r;movie;['драма', 'биография', 'история'];['США', 'Великобритания'];56671993;2.0;20000000.0;45822095.74593994;195263.0752728861;829671.4602996855;['Industrial Light & Magic (ILM)', 'Lidar Services Inc.'];[]
743088;Тайная жизнь домашних животных;2016;282379.0;209331.0;241.0;35965.0;6.88;6.5;6.3;87.0;6.0;pg;cartoon;['мультфильм', 'комедия', 'приключения', 'семейный'];['США', 'Япония'];368384330;5.0;75000000.0;12257083.3471139;1426190.559514606;1895552.9392339715;[];['Universal Pictures']
1044450;Форсаж: Хоббс и Шоу;2019;281521.0;228600.0;348.0;10629.0;6.313;6.5;6.1;137.0;12.0;pg13;movie;['боевик', 'триллер', 'приключения'];['США', 'Япония'];173956935;5.0;200000000.0;89961046.27321199;16792816.568809275;6987720.068296236;['Double Negative'];['Universal Pictures']
276295;Залечь на дно в Брюгге;2007;281073.0;446747.0;212.0;1.0;7.776;7.9;7.4;107.0;18.0;r;movie;['комедия', 'криминал', 'триллер', 'драма'];['Великобритания', 'США'];7800824;1.0;15000000.0;8222744.874522807;22591.214698516043;22591.214698516043;['Digiscope', 'Double Negative'];[]
506066;Последний охотник на ведьм;2015;280451.0;106815.0;139.0;17017.0;6.138;5.9;3.9;106.0;16.0;pg13;movie;['фэнтези', 'боевик', 'приключения'];['США', 'Китай', 'Канада'];27367660;3.0;90000000.0;45419809.84279876;1264226.628463532;;['Cinesite', 'Gentle Giant Studios Inc.', 'Industrial Light & Magic (ILM)', 'Lola Visual Effects', 'Method Studios', 'Rodeo FX', 'Third Floor, The'];[]
280174;Монстры на каникулах;2012;279997.0;267050.0;144.0;10434.0;7.702;7.0;5.4;91.0;6.0;pg;cartoon;['мультфильм', 'фэнтези', 'комедия', 'семейный'];['США'];148313048;3.0;85000000.0;14571196.685808886;841304.2093491822;4187.069455457356;['Sony Pictures Imageworks'];[]
546915;Тихоокеанский рубеж;2013;279961.0;514672.0;296.0;31274.0;6.961;6.9;6.6;131.0;12.0;pg13;movie;['фантастика', 'боевик', 'приключения'];['США', 'Мексика'];101802906;6.0;190000000.0;11964390.731789144;3729924.3998928135;3100063.229534368;['Industrial Light & Magic (ILM)', 'Mr. X Inc.', 'Rodeo FX'];[]
988782;Ральф против интернета;2018;279692.0;175261.0;276.0;10044.0;7.392;7.0;7.3;112.0;6.0;pg;cartoon;['мультфильм', 'комедия', 'приключения', 'семейный', 'фантастика'];['Япония', 'США'];201091711;6.0;175000000.0;44155056.2284364;3651257.518578824;2704199.6281674867;[];[]
902939;Малыш на драйве;2017;278670.0;570176.0;398.0;8986.0;7.194;7.6;8.1;113.0;18.0;r;movie;['боевик', 'триллер', 'драма', 'криминал', 'музыка'];['Великобритания', 'США'];107825862;4.0;34000000.0;39295245.452296026;3775488.1637624186;4785324.925620904;['Double Negative'];[]
501333;Игра на понижение;2015;278333.0;449470.0;330.0;9847.0;7.364;7.8;7.8;130.0;18.0;r;movie;['драма', 'комедия', 'биография', 'история'];['США'];70259870;5.0;28000000.0;93829493.48350896;4046878.506556464;3022513.959939379;['Industrial Light & Magic (ILM)', 'Lola Visual Effects'];[]
77454;Правила съема: Метод Хитча;2005;278329.0;325786.0;188.0;;7.774;6.6;6.3;117.0;12.0;pg13;movie;['мелодрама', 'комедия'];['США'];179495555;3.0;70000000.0;4538907.495497519;;275183.1937385486;[];['Columbia Pictures Corporation']
455773;Люди в черном 3;2012;277840.0;374315.0;253.0;76113.0;7.23;6.8;6.0;106.0;12.0;pg13;movie;['фантастика', 'боевик', 'комедия', 'приключения'];['США'];179020854;4.0;225000000.0;28420146.8434662;2581617.8601360675;1325598.7635455546;['Method Studios', 'Sony Pictures Imageworks', 'Third Floor, The'];[]
232785;Господин Никто;2009;277264.0;239601.0;31.0;2044.0;7.913;7.7;6.6;138.0;18.0;r;movie;['фантастика', 'мелодрама', 'фэнтези', 'драма'];['Бельгия', 'Германия', 'Канада', 'Франция', 'Великобритания', 'Люксембург', 'США'];3622;4.0;47000000.0;6621958.21949312;7415.645375957176;7415.645375957176;['Rodeo FX'];['Canal+[France]']
706655;Как приручить дракона 3;2019;277085.0;143088.0;275.0;47079.0;7.745;7.4;7.3;104.0;6.0;pg;cartoon;['мультфильм', 'фэнтези', 'боевик', 'драма', 'комедия', 'приключения', 'семейный'];['США', 'Япония'];160799505;6.0;129000000.0;93134356.1761149;4531984.394959961;3065902.147038465;[];[]
48162;Хроники Нарнии: Лев, колдунья и волшебный шкаф;2005;276766.0;411447.0;218.0;;7.312;6.9;6.9;143.0;12.0;pg;movie;['фэнтези', 'приключения', 'семейный'];['Великобритания', 'США'];291710957;3.0;180000000.0;1904735.7703206905;5847.432661514797;722490.4615696969;['Gentle Giant Studios Inc.', 'Industrial Light & Magic (ILM)', 'K.N.B. EFX Group Inc.', 'Lidar Services Inc.', 'Pacific Title & Art Studio', 'Rhythm & Hues', 'Sony Pictures Imageworks'];[]
714888;Звёздные войны: Пробуждение силы;2015;274307.0;949475.0;451.0;101625.0;7.074;7.8;8.3;138.0;12.0;pg13;movie;['фантастика', 'боевик', 'приключения'];['США'];936662225;3.0;245000000.0;30925240.74083634;14348833.70436448;5676104.800967684;['Industrial Light & Magic (ILM)'];[]
104904;Люди Икс: Начало. Росомаха;2009;271357.0;516786.0;259.0;;7.391;6.5;5.1;107.0;12.0;pg13;movie;['фантастика', 'боевик'];['США', 'Великобритания'];179883157;5.0;150000000.0;16347696.028213268;1470621.3164524564;116574.93064460724;['Cinesite', 'Lola Visual Effects'];['20th Century Fox Film Corporation']
594554;Мир Юрского периода;2015;269349.0;658943.0;359.0;38134.0;6.878;6.9;6.6;125.0;16.0;pg13;movie;['фантастика', 'приключения', 'боевик'];['США'];652270625;4.0;150000000.0;31122551.53963093;6166672.18389951;438429.9505717456;['Industrial Light & Magic (ILM)'];['Universal Pictures']
81297;Малышка на миллион;2004;269041.0;701569.0;269.0;5.0;8.1;8.1;8.4;132.0;12.0;pg13;movie;['драма', 'спорт'];['США'];100492203;2.0;30000000.0;6221807.1191193005;;1374398.356769407;[];['NBC Universal Television', 'Studio Canal']
935940;Человек-муравей и Оса;2018;268680.0;435192.0;445.0;33155.0;6.984;7.0;7.0;118.0;12.0;pg13;movie;['фантастика', 'боевик', 'комедия', 'приключения'];['США', 'Канада'];216648740;4.0;162000000.0;60145370.89225166;10215563.237125687;4610150.337048258;['Cinesite', 'Digital Domain', 'Double Negative', 'Industrial Light & Magic (ILM)', 'Lola Visual Effects', 'Method Studios', 'Rodeo FX'];[]
14288;Васаби;2001;266711.0;41541.0;42.0;;7.712;6.6;5.1;94.0;16.0;r;movie;['боевик', 'триллер', 'драма', 'комедия', 'криминал'];['Франция', 'Япония'];97220;1.0;13770000.0;1464911.0468737923;1244271.8092415305;;[];['Canal+[France]']
916498;Малефисента: Владычица тьмы;2019;264467.0;114298.0;259.0;22607.0;7.077;6.6;5.1;119.0;6.0;pg;movie;['фэнтези', 'приключения', 'семейный'];['Великобритания', 'Канада', 'США'];113929605;5.0;185000000.0;47304990.84170758;4818395.038780934;985877.8408161746;['Double Negative', 'Industrial Light & Magic (ILM)', 'Moving Picture Company, The'];[]
77443;Город грехов;2005;263991.0;780344.0;257.0;1.0;7.863;8.0;7.4;124.0;16.0;r;movie;['боевик', 'триллер', 'криминал', 'детектив'];['США'];74103820;3.0;40000000.0;11081315.295532065;655373.5562488937;6614151.115264209;['K.N.B. EFX Group Inc.'];[]
413362;Миллионер из трущоб;2008;263540.0;860051.0;289.0;;7.75;8.0;8.4;120.0;12.0;r;movie;['криминал', 'драма', 'мелодрама'];['Великобритания'];141319928;3.0;15000000.0;224947.2585996824;137272.7537766222;2005989.1955169311;[];[]
462358;Люди Икс: Первый класс;2011;263316.0;706524.0;298.0;41872.0;7.659;7.7;7.4;131.0;12.0;pg13;movie;['фантастика', 'боевик', 'приключения'];['США', 'Великобритания'];146408305;3.0;160000000.0;16513411.230497098;4585924.546070281;2724646.947257056;['Cinesite', 'Digital Domain', 'Method Studios', 'Rhythm & Hues', 'Third Floor, The'];['20th Century Fox Film Corporation', 'AMT']
468466;Гравитация;2013;262796.0;842287.0;362.0;38907.0;7.456;7.7;8.9;90.0;12.0;pg13;movie;['фантастика', 'триллер', 'драма'];['США', 'Мексика', 'Великобритания'];274092705;3.0;100000000.0;18191850.69554194;1184340.6160655415;2531600.1833732123;['Gentle Giant Studios Inc.', 'Third Floor, The'];['Warner Bros. Pictures']
299;Матрица: Перезагрузка;2003;262683.0;610312.0;245.0;;7.735;7.2;6.8;138.0;16.0;r;movie;['фантастика', 'боевик'];['США'];281576461;3.0;150000000.0;13282234.599461358;3584369.944109765;2356825.2115200334;['Gentle Giant Studios Inc.', 'Sony Pictures Imageworks'];['Silver Pictures', 'Village Roadshow Pictures']
81924;300 спартанцев;2007;261659.0;838825.0;235.0;;7.642;7.6;6.1;117.0;16.0;r;movie;['боевик', 'драма'];['США', 'Канада', 'Болгария'];210614939;0.0;65000000.0;1874490.2782825727;780436.9093776676;429088.00004167634;['Gentle Giant Studios Inc.', 'Lola Visual Effects'];['Warner Bros. Pictures']
818981;Реальные упыри;2014;261312.0;190857.0;193.0;103.0;7.451;7.6;7.9;85.0;18.0;r;movie;['комедия', 'ужасы'];['Новая Зеландия'];3469224;4.0;1600000.0;1436120.6920101787;111050.55525089613;136730.6297736106;[];[]
1112539;Джуманджи: Новый уровень;2019;261244.0;270809.0;249.0;8621.0;6.644;6.7;6.1;123.0;12.0;pg13;movie;['фэнтези', 'боевик', 'комедия', 'приключения'];['США'];320314960;4.0;125000000.0;49379268.40356905;9255100.213630268;3339733.422997376;['Double Negative', 'Method Studios', 'Proof', 'Rodeo FX', 'Sony Pictures Imageworks', 'Third Floor, The'];['Columbia Pictures Corporation']
196707;Великий уравнитель;2014;260767.0;386045.0;205.0;16159.0;7.025;7.2;5.7;131.0;16.0;r;movie;['боевик', 'триллер', 'криминал'];['США'];101530738;1.0;55000000.0;25449879.42900944;1449151.2744934114;2918528.3044887423;[];['Village Roadshow Pictures']
78378;Парфюмер: История одного убийцы;2006;260013.0;258373.0;131.0;;7.708;7.5;6.3;147.0;18.0;r;movie;['фэнтези', 'драма', 'криминал'];['Германия', 'Франция', 'Испания', 'США'];2223293;3.0;75600000.0;4928514.129723584;973175.918323152;242621.61411630083;[];[]
77439;Оружейный барон;2005;259864.0;327284.0;147.0;;7.696;7.6;6.3;122.0;16.0;r;movie;['драма', 'криминал'];['Франция', 'Германия', 'США'];24149632;3.0;50000000.0;11136195.356793636;1988043.8614613265;339285.15476264514;[];['Metro-Goldwyn-Mayer (MGM)']
